canonical_smiles,Solvent,source_row,Molecule,SMILES,λem (nm),Solvent_raw,doi
C=C(CCC1(CCC(=O)OCC[Si](C)(C)C)c2ccccc2-c2ccc(-c3sc(-c4c5c(c(-c6sc(-c7ccc8c(c7)C(CCC(=O)OCC[Si](C)(C)C)(CCC(=O)OCC[Si](C)(C)C)c7ccccc7-8)c7c6OCCO7)c6n[se]nc46)N=S=N5)c4c3OCCO4)cc21)CC[Si](C)(C)C,H2O,1115,1114,C=C(CCC1(CCC(=O)OCC[Si](C)(C)C)c2ccccc2-c2ccc(-c3sc(-c4c5c(c(-c6sc(-c7ccc8c(c7)C(CCC(=O)OCC[Si](C)(C)C)(CCC(=O)OCC[Si](C)(C)C)c7ccccc7-8)c7c6OCCO7)c6n[se]nc46)N=S=N5)c4c3OCCO4)cc21)CC[Si](C)(C)C,1080.0,H2O,"Anal. Chem. 2019, 91, 19, 12476–12483"
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5n[se]nc35)N=[Se]=N4)cc2)cc1,TOL,1116,1115,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5n[se]nc35)N=[Se]=N4)cc2)cc1,1230.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,TOL,1117,1116,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,1065.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5n[se]nc35)N=S=N4)cc2)cc1,TOL,1118,1117,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccc(OCCCCCCCC)cc6)c6ccc(OCCCCCCCC)cc6)cc5)c5n[se]nc35)N=S=N4)cc2)cc1,1120.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6nsnc46)N=S=N5)s3)cc21,TOL,1119,1118,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6nsnc46)N=S=N5)s3)cc21,1055.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6n[se]nc46)N=S=N5)s3)cc21,TOL,1120,1119,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6n[se]nc46)N=S=N5)s3)cc21,1120.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6n[se]nc46)N=[Se]=N5)s3)cc21,TOL,1121,1120,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7ccccc7-8)s6)c6n[se]nc46)N=[Se]=N5)s3)cc21,1285.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nsnc46)N=S=N5)s3)cc2)cc1,TOL,1122,1121,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nsnc46)N=S=N5)s3)cc2)cc1,1125.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6n[se]nc46)N=S=N5)s3)cc2)cc1,TOL,1123,1122,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6n[se]nc46)N=S=N5)s3)cc2)cc1,1295.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6n[se]nc46)N=[Se]=N5)s3)cc2)cc1,TOL,1124,1123,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6n[se]nc46)N=[Se]=N5)s3)cc2)cc1,1360.0,Tol,"Chem. Mater. 2008, 20, 6208–6216."
c1ccc(N(c2ccccc2)c2ccc(-c3c4nccnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,TOL,1125,1124,c1ccc(N(c2ccccc2)c2ccc(-c3c4nccnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,765.0,Tol,"Chem. Rec. 2016, 16, 1531–1548"
c1ccc(-c2nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc2-c2ccccc2)cc1,TOL,1126,1125,c1ccc(-c2nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3nc2-c2ccccc2)cc1,772.0,Tol,"Chem. Rec. 2016, 16, 1531–1548"
c1ccc(N(c2ccccc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)cc1,TOL,1127,1126,c1ccc(N(c2ccccc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)cc1,830.0,Tol,"Chem. Rec. 2016, 16, 1531–1548"
Cc1ccc(C(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(C(c6ccccc6)c6ccc(C)cc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,TOL,1128,1127,Cc1ccc(C(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(C(c6ccccc6)c6ccc(C)cc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,995.0,Tol,"Chem. Rec. 2016, 16, 1531–1548"
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nn(CC(CC)CCCC)nc46)N=S=N5)s3)cc2)cc1,TOL,1129,1128,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nn(CC(CC)CCCC)nc46)N=S=N5)s3)cc2)cc1,930.0,Tol,"Adv. Funct. Mater. 2022, 32, 2109929"
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nn(CC(CC)CCCC)nc46)N=[Se]=N5)s3)cc2)cc1,TOL,1130,1129,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nn(CC(CC)CCCC)nc46)N=[Se]=N5)s3)cc2)cc1,975.0,Tol,"Adv. Funct. Mater. 2022, 32, 2109929"
CCCCCCCCCCCCc1cc(-c2sc(-c3c4c(c(-c5sc(-c6cc(CCCCCCCCCCCC)c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)c(OCCCCCC)c5OCCCCCC)c5n[se]nc35)N=S=N4)c(OCCCCCC)c2OCCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,DCM,1131,1130,CCCCCCCCCCCCc1cc(-c2sc(-c3c4c(c(-c5sc(-c6cc(CCCCCCCCCCCC)c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)c(OCCCCCC)c5OCCCCCC)c5n[se]nc35)N=S=N4)c(OCCCCCC)c2OCCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,1200.0,DCM,"Nano Res. 20 22, 15(10): 9183–9191"
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,THF,1132,1131,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,910.0,THF,"Angew. Chem. Int. Ed. 2021, 60, 26769 – 26776"
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)s2)cc1,THF,1133,1132,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4nsnc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)s2)cc1,1125.0,THF,"Angew. Chem. Int. Ed. 2021, 60, 26769 – 26776"
Cc1ccc(N(c2ccc(C)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(C)cc5)c5ccc(C)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,THF,1134,1133,Cc1ccc(N(c2ccc(C)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(C)cc5)c5ccc(C)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,1120.0,THF,"Angew. Chem. Int. Ed. 2021, 60, 26769 – 26776"
CCCCCCOc1ccc(N(c2ccc(OC)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(OCCCCCC)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,THF,1138,1137,CCCCCCOc1ccc(N(c2ccc(OC)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(OCCCCCC)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,1102.5,THF,"Angew. Chem. Int. Ed. 2022, 61, e202202614"
COc1ccc(N(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,THF,1139,1138,COc1ccc(N(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,1101.0,THF,"Angew. Chem. Int. Ed. 2022, 61, e202202614"
COc1ccc(N(c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,THF,1140,1139,COc1ccc(N(c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2sc(-c3c4nsnc4c(-c4sc(N(c5ccc(OC)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc45)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3ccccc23)cc1,1101.0,THF,"Angew. Chem. Int. Ed. 2022, 61, e202202614"
CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5cccs5)s4)c4nsnc4c(-c4ccc(-c5cccs5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,THF,1141,1140,CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5cccs5)s4)c4nsnc4c(-c4ccc(-c5cccs5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,976.0,THF,https://doi.org/10.1021/acsapm.1c00456
CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4nsnc4c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,THF,1142,1141,CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4nsnc4c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,1036.0,THF,https://doi.org/10.1021/acsapm.1c00456
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5nsnc5c(-c5ccc(-c6ccc7c(c6)C(CCCCCCCC)(CCCCCCCC)c6ccccc6-7)s5)c5nc(-c6ccc(OCCCCCC)cc6)c(-c6ccc(OCCCCCC)cc6)nc45)s3)cc21,THF,1143,1142,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c5nsnc5c(-c5ccc(-c6ccc7c(c6)C(CCCCCCCC)(CCCCCCCC)c6ccccc6-7)s5)c5nc(-c6ccc(OCCCCCC)cc6)c(-c6ccc(OCCCCCC)cc6)nc45)s3)cc21,983.0,THF,https://doi.org/10.1021/acsapm.1c00456
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5c6nsnc6c(-c6ccc(-c7ccc(-c8ccc9c(c8)C(CCCCCCCC)(CCCCCCCC)c8ccccc8-9)s7)s6)c6nc(-c7ccc(OCCCCCC)cc7)c(-c7ccc(OCCCCCC)cc7)nc56)s4)s3)cc21,THF,1144,1143,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5c6nsnc6c(-c6ccc(-c7ccc(-c8ccc9c(c8)C(CCCCCCCC)(CCCCCCCC)c8ccccc8-9)s7)s6)c6nc(-c7ccc(OCCCCCC)cc7)c(-c7ccc(OCCCCCC)cc7)nc56)s4)s3)cc21,977.0,THF,https://doi.org/10.1021/acsapm.1c00456
CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4ccccc4c4ccccc4c3nc12,THF,1145,1144,CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4ccccc4c4ccccc4c3nc12,1078.0,THF,"Chem. Eur. J. 2021, 27, 13085."
CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4ccsc4c4sccc4c3nc12,THF,1146,1145,CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4ccsc4c4sccc4c3nc12,1074.0,THF,"Small 2022, 18, 2105362"
CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4cccnc4c4ncccc4c3nc12,THF,1147,1146,CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c4cccnc4c4ncccc4c3nc12,1099.0,THF,"Small 2022, 18, 2105362"
CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c(nc12)c1sccc1c1ccsc13,THF,1148,1147,CCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1c2nsnc2c(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2CCCCCCCC)c2nc3c(nc12)c1sccc1c1ccsc13,1107.0,THF,"Small 2022, 18, 2105362"
CCCCCCc1cc(-c2ccc(N(C)C)cc2)sc1-c1sc(-c2sc(-c3ccc(N(C)C)cc3)cc2CCCCCC)c2c1N=S=N2,TCM,1149,1148,CCCCCCc1cc(-c2ccc(N(C)C)cc2)sc1-c1sc(-c2sc(-c3ccc(N(C)C)cc3)cc2CCCCCC)c2c1N=S=N2,1075.0,TCM,"J. Mater. Chem. C, 2024,12, 4369-4383"
CCCCCCc1cc(-c2ccc(N3CCCCC3)cc2)sc1-c1sc(-c2sc(-c3ccc(N4CCCCC4)cc3)cc2CCCCCC)c2c1N=S=N2,TCM,1150,1149,CCCCCCc1cc(-c2ccc(N3CCCCC3)cc2)sc1-c1sc(-c2sc(-c3ccc(N4CCCCC4)cc3)cc2CCCCCC)c2c1N=S=N2,1030.0,TCM,"J. Mater. Chem. C, 2024,12, 4369-4383"
CCCCCCc1cc(-c2ccc(N3CCOCC3)cc2)sc1-c1sc(-c2sc(-c3ccc(N4CCOCC4)cc3)cc2CCCCCC)c2c1N=S=N2,TCM,1151,1150,CCCCCCc1cc(-c2ccc(N3CCOCC3)cc2)sc1-c1sc(-c2sc(-c3ccc(N4CCOCC4)cc3)cc2CCCCCC)c2c1N=S=N2,1060.0,TCM,"J. Mater. Chem. C, 2024,12, 4369-4383"
CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c4nsnc4c(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,THF,1152,1151,CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c4nsnc4c(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,1005.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c3c(c(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c4nsnc24)N=S=N3)sc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12,THF,1153,1152,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c3c(c(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6nsnc56)s4)c4nsnc24)N=S=N3)sc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12,1042.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
CCCCC(CC)Cc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)sc1-c1c2c(c(-c3sc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)cc3CC(CC)CCCC)c3nsnc13)N=S=N2,THF,1154,1153,CCCCC(CC)Cc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)sc1-c1c2c(c(-c3sc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)cc3CC(CC)CCCC)c3nsnc13)N=S=N2,1059.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c4nsnc4c(-c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,THF,1155,1154,CCCCCCOc1ccc(-c2nc3c(-c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c4nsnc4c(-c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c3nc2-c2ccc(OCCCCCC)cc2)cc1,1033.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c3c(c(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c4nsnc24)N=S=N3)sc1-c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,THF,1156,1155,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c3c(c(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)s4)c4nsnc24)N=S=N3)sc1-c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,1113.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
CCCCC(CC)Cc1cc(-c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)sc1-c1c2c(c(-c3sc(-c4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4)cc3CC(CC)CCCC)c3nsnc13)N=S=N2,THF,1157,1156,CCCCC(CC)Cc1cc(-c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)sc1-c1c2c(c(-c3sc(-c4ccc(N(c5ccccc5)c5cccc6ccccc56)cc4)cc3CC(CC)CCCC)c3nsnc13)N=S=N2,1061.0,THF,"ACS Appl. Nano Mater. 2023, 6, 10736−10745"
c1ccc(N2c3ccccc3-c3ccccc3-c3cc(-c4ccc(-c5c6c(c(-c7ccc(-c8ccc9c(c8)-c8ccccc8-c8ccccc8N9c8ccccc8)s7)c7nsnc57)N=S=N6)s4)ccc32)cc1,H2O,1158,1157,c1ccc(N2c3ccccc3-c3ccccc3-c3cc(-c4ccc(-c5c6c(c(-c7ccc(-c8ccc9c(c8)-c8ccccc8-c8ccccc8N9c8ccccc8)s7)c7nsnc57)N=S=N6)s4)ccc32)cc1,967.0,H2O,Biosensors and Bioelectronics 294 (2026) 118201
c1ccc(N2c3ccccc3-c3ccccc3-c3cc(-c4ccc(-c5c6c(c(-c7ccc(-c8ccc9c(c8)-c8ccccc8-c8ccccc8N9c8ccccc8)s7)c7nsnc57)N=[Se]=N6)s4)ccc32)cc1,H2O,1159,1158,c1ccc(N2c3ccccc3-c3ccccc3-c3cc(-c4ccc(-c5c6c(c(-c7ccc(-c8ccc9c(c8)-c8ccccc8-c8ccccc8N9c8ccccc8)s7)c7nsnc57)N=[Se]=N6)s4)ccc32)cc1,1000.0,H2O,Biosensors and Bioelectronics 294 (2026) 118201
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,THF,1160,1159,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,650.0,THF,"Mater. Chem. Front., 2021,5, 1872-1883"
c1ccc(C(=C(c2ccccc2)c2ccc(-c3sc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)c4c3N=S=N4)cc2)c2ccccc2)cc1,THF,1162,1161,c1ccc(C(=C(c2ccccc2)c2ccc(-c3sc(-c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)c4c3N=S=N4)cc2)c2ccccc2)cc1,538.0,THF,"Chem. Commun., 2011,47, 8847-8849"
c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4sc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c5c4N=S=N5)s3)cc2)c2ccccc2)cc1,THF,1163,1162,c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4sc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c5c4N=S=N5)s3)cc2)c2ccccc2)cc1,592.0,THF,"Chem. Commun., 2011,47, 8847-8849"
c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4sc(-c5ccc(-c6ccc(C(=C(c7ccccc7)c7ccccc7)c7ccccc7)cc6)s5)c5c4N=S=N5)s3)cc2)c2ccccc2)cc1,THF,1164,1163,c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4sc(-c5ccc(-c6ccc(C(=C(c7ccccc7)c7ccccc7)c7ccccc7)cc6)s5)c5c4N=S=N5)s3)cc2)c2ccccc2)cc1,623.0,THF,"Chem. Commun., 2011,47, 8847-8849"
